1037469,4619741
1037469,4622107
1037469,4622108
1037469,4631117
1037469,4684560
1037469,4718993
1037469,4724005
1037469,4964959
1037469,4994153
1037469,5106537
1037469,5139642
1037469,5476580
1037469,5690805
1037469,5725807
1743675,5082476
1743675,5238474
1743675,5364456
1743675,5423892
1743675,5622537
1743675,5669949
1743675,5762669
1743675,5762670
1743675,5792227
1743675,5797973
1743675,5800587
1743675,5858044
1743675,5972063
1743675,6007608
1771639,5082476
1771639,5238474
1771639,5364456
1771639,5423892
1771639,5622537
1771639,5669949
1771639,5762669
1771639,5762670
1771639,5792227
1771639,5797973
1771639,5800587
1771639,5858044
1771639,5972063
1771639,6007608
1814791,3987795
1814791,4074718
1814791,4202337
1814791,4476862
1814791,4532924
1814791,4674499
1814791,4765331
1814791,4805616
1814791,4823791
1814791,5009656
1814791,5080660
1814791,5171311
1814791,5336222
1814791,5403311
1814791,5827276
1814791,5855576
1814791,5868740
1814791,5944715
1814791,6004319
1983669,3920021
1983669,3987795
1983669,4476862
1983669,4532924
1983669,4548207
1983669,4674499
1983669,4765331
1983669,4805616
1983669,5342357
1983669,5383876
1983669,5437662
1983669,5507744
1983669,5810810
1983669,5944715
1983669,6004319
1999573,5622557
1999573,5747562
1999573,5749950
1999573,5830930
1999573,5863323
1999573,5869550
1999573,5877238
1999573,5904762
1999573,5916934
1999573,5919841
1999573,5919855
1999573,5948835
1999573,5977213
1999573,6008272
2050904,5366443
2050904,5419767
2050904,5681282
2050904,5697281
2050904,5697536
2050904,5697909
2050904,5766153
2050904,5810764
2050904,5860951
2050904,5871469
2050904,5873855
2050904,5888198
2050904,5891095
2050904,5944715
2050904,6004319
2174528,5082476
2174528,5238474
2174528,5364456
2174528,5423892
2174528,5622537
2174528,5669949
2174528,5762669
2174528,5762670
2174528,5792227
2174528,5797973
2174528,5800587
2174528,5858044
2174528,5972063
2174528,6007608
2243429,4619741
2243429,4622107
2243429,4622108
2243429,4631117
2243429,4684560
2243429,4718993
2243429,4724005
2243429,4964959
2243429,4994153
2243429,5106537
2243429,5139642
2243429,5476580
2243429,5690805
2243429,5725807
2334840,5082476
2334840,5238474
2334840,5364456
2334840,5423892
2334840,5622537
2334840,5669949
2334840,5762669
2334840,5762670
2334840,5792227
2334840,5797973
2334840,5800587
2334840,5858044
2334840,5972063
2334840,6007608
2375795,5622557
2375795,5747562
2375795,5749950
2375795,5830930
2375795,5863323
2375795,5869550
2375795,5877238
2375795,5904762
2375795,5916934
2375795,5919841
2375795,5919855
2375795,5948835
2375795,5977213
2375795,6008272
2407690,4108147
2407690,4162500
2407690,4311154
2407690,4341227
2407690,4375220
2407690,4446874
2407690,4658836
2407690,5326343
2407690,5330518
2407690,5413588
2407690,5464445
2407690,5545137
2407690,5620480
2407690,5755754
2407690,5843144
2407690,5861021
2407690,5902251
2407690,5916240
2407690,5916241
2407690,5938692
2412397,4039269
2412397,4199307
2412397,4277226
2412397,4493706
2412397,4653987
2412397,4781548
2412397,5011378
2412397,5039279
2412397,5055001
2412397,5131816
2412397,5151019
2412397,5320503
2412397,5482446
2412397,5499906
2412397,5549460
2412397,5584667
2412397,5658133
2412397,5660529
2412397,5709534
2412397,5741121
2412397,5803712
2412397,5888052
2439130,4361154
2439130,4421119
2439130,4930511
2439130,5054490
2439130,5099849
2439130,5119820
2439130,5218963
2439130,5343863
2439130,5349959
2439130,5483965
2439130,5603325
2439130,5615681
2439130,5817018
2439130,5840029
2564700,5622557
2564700,5747562
2564700,5749950
2564700,5830930
2564700,5863323
2564700,5869550
2564700,5877238
2564700,5904762
2564700,5916934
2564700,5919841
2564700,5919855
2564700,5948835
2564700,5977213
2564700,6008272
2564707,4713306
2564707,5204140
2564707,5264012
2564707,5266204
2564707,5269935
2564707,5271858
2564707,5316846
2564707,5326633
2564707,5494701
2564707,5549990
2564707,5601945
2564707,5603983
2564707,5633081
2564707,5705265
2564707,5756207
2617493,4180388
2617493,4386944
2617493,4421529
2617493,4553983
2617493,4772295
2617493,4857081
2617493,4894068
2617493,4906256
2617493,4994094
2617493,5064446
2617493,5102432
2617493,5240471
2617493,5332424
2617493,5383957
2617493,5669958
2617493,5879431
2632713,5622557
2632713,5747562
2632713,5749950
2632713,5830930
2632713,5863323
2632713,5869550
2632713,5877238
2632713,5904762
2632713,5916934
2632713,5919841
2632713,5919855
2632713,5948835
2632713,5977213
2632713,6008272
2706927,3910701
2706927,4570638
2706927,4621643
2706927,4653498
2706927,4685464
2706927,4700708
2706927,4770179
2706927,4800495
2706927,4817623
2706927,4824242
2706927,4867557
2706927,4867571
2706927,4869253
2706927,4892101
2706927,5140989
2706927,5167230
2706927,5349961
2706927,5779631
2706927,5817008
2706927,5954053
2714890,3896811
2714890,4188952
2714890,4674498
2714890,4750488
2714890,4750902
2714890,4802476
2714890,4832683
2714890,4922902
2714890,4931047
2714890,5015227
2714890,5318570
2714890,5324297
2714890,5334183
2714890,5382251
2790438,4086915
2790438,4213462
2790438,4570638
2790438,4685464
2790438,4817623
2790438,5140989
2790438,5349961
2790438,5465714
2790438,5482034
2790438,5584296
2790438,5697367
2790438,5779631
2790438,5795292
2790438,5873821
2790438,5954053
2874470,3896811
2874470,4188952
2874470,4750488
2874470,4750902
2874470,4832683
2874470,4922902
2874470,5334183
2874470,5344395
2874470,5776155
2874470,5810859
2874470,5938633
2874470,5957943
2874470,5968060
2874470,5989274
2874470,5989275
2882244,4194892
2882244,4481018
2882244,4557736
2882244,4561865
2882244,4810265
2882244,4859217
2882244,5013334
2882244,5152813
2882244,5171333
2882244,5174979
2882244,5203887
2882244,5413625
2882244,5464467
2882244,5470378
2882244,5912422
2892706,4040129
2892706,5509933
2892706,5562730
2892706,5573401
2892706,5674280
2892706,5676632
2892706,5683442
2892706,5685306
2892706,5690670
2892706,5713947
2892706,5716400
2892706,5782910
2892706,5820707
2892706,5868879
2892706,5954724
2918138,5082476
2918138,5238474
2918138,5364456
2918138,5423892
2918138,5622537
2918138,5669949
2918138,5762669
2918138,5762670
2918138,5792227
2918138,5797973
2918138,5800587
2918138,5858044
2918138,5972063
2918138,6007608
2944396,4229296
2944396,5358646
2944396,5421998
2944396,5454950
2944396,5527466
2944396,5551472
2944396,5552039
2944396,5582715
2944396,5591415
2944396,5620606
2944396,5755974
2944396,5770174
2944396,5785868
2944396,5823220
2944396,6001243
2944627,3880616
2944627,4194891
2944627,4197095
2944627,4247311
2944627,4329158
2944627,4349357
2944627,4440548
2944627,4449990
2944627,4461630
2944627,4477264
2944627,4491459
2944627,4516424
2944627,4529412
2944627,4539020
2944627,4552571
2944627,4561865
2944627,4576616
2944627,4627860
2944627,4648888
2944627,4685939
2944627,4687498
2944627,4689062
2944627,4723966
2944627,4950311
2944627,5096470
2944627,5122164
2944627,5415683
2944627,5433770
2944627,5518526
2944627,5536299
2944627,5565018
2944627,5656068
2944627,5702504
2944627,5906672
2944627,5917135
2944627,5988165
2966960,5082476
2966960,5238474
2966960,5364456
2966960,5423892
2966960,5622537
2966960,5669949
2966960,5762669
2966960,5762670
2966960,5792227
2966960,5797973
2966960,5800587
2966960,5858044
